Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784654183,100,POST,/predict,48.500000,0.000000,300,370,440,520,660,950,1300,1500,1600,1600,1600,1083,0,290,368.7253096629277,68.60802300070645,1554.7436339984415,298.90304709141276
1784654183,100,GET,/visualizations,5.000000,0.000000,110,200,260,360,470,910,1200,1200,1200,1200,1200,91,0,80,185.69048298873037,3.4956709932885133,1170.8420619979734,636.0
1784654183,100,,Aggregated,64.900000,0.000000,270,340,410,470,650,920,1300,1400,1600,1600,1600,1387,0,260,323.554301153499,3.0118549984763376,1554.7436339984415,301.58759913482334
1784654184,100,GET,/health,11.400000,0.000000,27,120,170,210,440,800,1100,1200,1200,1200,1200,225,0,27,146.99163024430163,3.0118549984763376,1192.0429330057232,172.37333333333333
1784654184,100,POST,/predict,47.700000,0.000000,280,350,410,480,640,920,1300,1500,1600,1600,1600,1140,0,290,364.32034474206023,68.60802300070645,1554.7436339984415,298.9780701754386
1784654184,100,GET,/visualizations,5.000000,0.000000,91,200,260,360,470,910,1200,1200,1200,1200,1200,97,0,68,176.36100020599864,3.4956709932885133,1170.8420619979734,636.0
1784654184,100,,Aggregated,64.100000,0.000000,260,320,380,430,610,910,1300,1400,1600,1600,1600,1462,0,260,318.4030963275639,3.0118549984763376,1554.7436339984415,301.8543091655267
1784654185,100,GET,/health,11.700000,0.000000,18,100,170,190,400,800,1100,1200,1200,1200,1200,233,0,32,144.6174803990164,3.0118549984763376,1192.0429330057232,172.37768240343348
1784654185,100,POST,/predict,48.200000,0.000000,280,330,370,410,590,820,1300,1400,1600,1600,1600,1185,0,290,360.73555846579836,68.60802300070645,1554.7436339984415,299.0278481012658
1784654185,100,GET,/visualizations,4.600000,0.000000,68,160,220,290,470,910,1200,1200,1200,1200,1200,102,0,55,169.5977495194301,3.4956709932885133,1170.8420619979734,636.0
1784654185,100,,Aggregated,64.500000,0.000000,250,300,350,390,560,820,1200,1400,1600,1600,1600,1520,0,260,314.7805790565288,3.0118549984763376,1554.7436339984415,302.2263157894737
1784654186,100,GET,/health,11.300000,0.000000,15,80,120,170,230,280,420,700,800,800,800,239,0,39,146.8819524350571,3.0118549984763376,1192.0429330057232,172.3765690376569
1784654186,100,POST,/predict,48.900000,0.000000,270,320,360,380,480,580,660,760,1100,1100,1100,1236,0,290,364.0316303883324,68.60802300070645,1554.7436339984415,299.05016181229774
1784654186,100,GET,/visualizations,4.200000,0.000000,13,110,160,200,270,310,360,360,360,360,360,109,0,55,167.6318077245031,3.4956709932885133,1170.8420619979734,636.0
1784654186,100,,Aggregated,64.400000,0.000000,240,290,330,360,440,530,650,760,1100,1100,1100,1584,0,260,317.75236668808606,3.0118549984763376,1554.7436339984415,303.12373737373736
1784654187,100,GET,/health,10.900000,0.000000,16,96,130,150,200,250,360,420,420,420,420,253,0,39,144.1602076047131,3.0118549984763376,1192.0429330057232,172.38339920948616
1784654187,100,POST,/predict,50.200000,0.000000,270,320,360,380,480,530,630,650,760,760,760,1290,0,290,362.31256492249577,68.60802300070645,1554.7436339984415,299.02093023255816
1784654187,100,GET,/visualizations,4.400000,0.000000,13,91,150,190,270,310,360,360,360,360,360,115,0,43,162.64126559962398,3.4956709932885133,1170.8420619979734,636.0
1784654187,100,,Aggregated,65.500000,0.000000,240,290,330,360,430,520,600,650,760,760,760,1658,0,260,315.1746000108376,3.0118549984763376,1554.7436339984415,303.0699638118215
1784654188,100,GET,/health,11.200000,0.000000,13,80,130,150,200,250,360,420,420,420,420,267,0,27,136.90272886887033,3.0118549984763376,1192.0429330057232,172.38951310861424
1784654188,100,POST,/predict,51.600000,0.000000,270,320,360,380,480,530,630,650,760,760,760,1334,0,280,355.673667084747,68.60802300070645,1554.7436339984415,299.0592203898051
1784654188,100,GET,/visualizations,4.900000,0.000000,10,55,110,160,260,310,320,360,360,360,360,128,0,21,146.71062478873864,3.083668001636397,1170.8420619979734,636.0
1784654188,100,,Aggregated,67.700000,0.000000,240,290,330,350,430,520,600,650,760,760,760,1729,0,250,306.42027789010945,3.0118549984763376,1554.7436339984415,304.44245228455753
1784654189,100,GET,/health,10.700000,0.000000,14,60,120,150,200,280,360,420,420,420,420,277,0,27,135.92434874721587,3.0118549984763376,1192.0429330057232,172.40072202166064
1784654189,100,POST,/predict,51.800000,0.000000,260,300,350,370,480,530,630,650,760,760,760,1374,0,280,353.2942972707918,68.60802300070645,1554.7436339984415,299.03930131004364
1784654189,100,GET,/visualizations,4.700000,0.000000,11,55,110,180,240,310,320,360,360,360,360,133,0,22,146.21068184181726,3.083668001636397,1170.8420619979734,636.0
1784654189,100,,Aggregated,67.200000,0.000000,230,280,310,340,430,520,590,640,760,760,760,1784,0,250,304.10506151233625,3.0118549984763376,1554.7436339984415,304.49719730941706
1784654190,100,GET,/health,10.800000,0.000000,25,120,170,190,260,360,420,510,510,510,510,284,0,32,139.3616207569465,3.0118549984763376,1192.0429330057232,172.39788732394365
1784654190,100,POST,/predict,51.600000,0.000000,280,340,390,430,520,600,680,750,860,860,860,1422,0,290,358.6669432011923,68.60802300070645,1554.7436339984415,299.04430379746833
1784654190,100,GET,/visualizations,5.000000,0.000000,11,68,170,200,270,320,360,510,510,510,510,137,0,23,148.73273170777907,3.083668001636397,1170.8420619979734,636.0
1784654190,100,,Aggregated,67.400000,0.000000,240,290,350,380,490,560,650,740,860,860,860,1843,0,250,309.2672152854222,3.0118549984763376,1554.7436339984415,304.5762344004341
1784654191,100,GET,/health,10.700000,0.000000,45,150,200,240,340,420,510,510,520,520,520,297,0,39,144.7924742288623,3.0118549984763376,1192.0429330057232,172.4006734006734
1784654191,100,POST,/predict,51.200000,0.000000,290,370,440,480,580,660,740,780,860,860,860,1473,0,290,363.8674485839015,68.60802300070645,1554.7436339984415,299.02919212491514
1784654191,100,GET,/visualizations,5.400000,0.000000,10,32,110,170,270,320,360,510,510,510,510,140,0,22,146.48261479259028,3.083668001636397,1170.8420619979734,636.0
1784654191,100,,Aggregated,67.300000,0.000000,250,320,380,430,540,640,720,770,860,860,860,1910,0,260,313.86789669163375,3.0118549984763376,1554.7436339984415,304.03821989528797
1784654192,100,GET,/health,10.700000,0.000000,54,190,250,260,360,420,510,520,520,520,520,306,0,40,146.53201975477927,3.0118549984763376,1192.0429330057232,172.41176470588235
1784654192,100,POST,/predict,50.300000,0.000000,300,410,480,510,600,670,750,780,860,860,860,1522,0,290,366.38267643765755,68.60802300070645,1554.7436339984415,298.9605781865966
1784654192,100,GET,/visualizations,5.500000,0.000000,11,68,150,180,300,320,360,510,510,510,510,142,0,23,148.80781794344213,3.083668001636397,1170.8420619979734,636.0
1784654192,100,,Aggregated,66.500000,0.000000,270,350,430,480,570,650,730,770,860,860,860,1970,0,260,316.55022422895667,3.0118549984763376,1554.7436339984415,303.5979695431472
1784654193,100,GET,/health,10.000000,0.000000,65,190,260,280,380,430,510,510,520,520,520,316,0,41,148.585002050477,3.0118549984763376,1192.0429330057232,172.41139240506328
1784654193,100,POST,/predict,49.600000,0.000000,330,460,520,550,640,700,770,790,860,860,860,1567,0,300,370.7999377964949,68.60802300070645,1554.7436339984415,298.90236119974475
1784654193,100,GET,/visualizations,5.500000,0.000000,11,91,190,270,320,410,410,510,510,510,510,151,0,27,152.13566264878713,3.083668001636397,1170.8420619979734,636.0
1784654193,100,,Aggregated,65.100000,0.000000,280,380,470,510,590,680,750,780,860,860,860,2034,0,260,320.04368153147675,3.0118549984763376,1554.7436339984415,304.27630285152406
1784654194,100,GET,/health,10.600000,0.000000,70,200,260,300,380,440,510,520,540,540,540,328,0,39,146.51659360347034,3.0118549984763376,1192.0429330057232,172.4237804878049
1784654194,100,POST,/predict,50.000000,0.000000,350,480,530,560,650,700,770,790,860,860,860,1619,0,300,369.05071327125466,68.60802300070645,1554.7436339984415,298.8919085855466
1784654194,100,GET,/visualizations,5.400000,0.000000,10,91,190,270,330,410,420,510,510,510,510,163,0,22,147.13273633090583,3.083668001636397,1170.8420619979734,636.0
1784654194,100,,Aggregated,66.000000,0.000000,280,410,490,520,610,690,750,780,860,860,860,2110,0,260,317.3143049810595,3.0118549984763376,1554.7436339984415,305.2744075829384
1784654195,100,GET,/health,10.000000,0.000000,46,200,260,300,380,440,510,520,540,540,540,335,0,39,144.6907791013242,3.0118549984763376,1192.0429330057232,172.42388059701491
1784654195,100,POST,/predict,48.600000,0.000000,340,470,530,560,650,700,770,790,860,860,860,1663,0,300,366.1432714546914,68.60802300070645,1554.7436339984415,298.86109440769695
1784654195,100,GET,/visualizations,5.300000,0.000000,9,100,190,270,330,410,420,510,510,510,510,170,0,21,142.5653737232257,3.083668001636397,1170.8420619979734,636.0
1784654195,100,,Aggregated,63.900000,0.000000,280,400,480,520,600,680,750,780,860,860,860,2168,0,260,314.39288974217817,3.0118549984763376,1554.7436339984415,305.76014760147604
1784654196,100,GET,/health,10.300000,0.000000,65,210,260,300,380,500,520,540,540,540,540,340,0,40,145.4973838704438,3.0118549984763376,1192.0429330057232,172.4205882352941
1784654196,100,POST,/predict,47.600000,0.000000,340,480,530,560,650,710,770,790,860,860,860,1704,0,300,368.5107062401028,68.60802300070645,1554.7436339984415,298.9149061032864
1784654196,100,GET,/visualizations,6.000000,0.000000,9,91,180,230,320,410,420,510,510,510,510,172,0,21,142.2980868485252,3.083668001636397,1170.8420619979734,636.0
1784654196,100,,Aggregated,63.900000,0.000000,270,410,490,520,600,690,750,780,860,860,860,2216,0,260,316.73584155551936,3.0118549984763376,1554.7436339984415,305.67057761732855
1784654197,100,GET,/health,10.200000,0.000000,110,240,290,320,430,510,660,770,770,770,770,344,0,41,149.32286133996038,3.0118549984763376,1192.0429330057232,172.42441860465115
1784654197,100,POST,/predict,47.400000,0.000000,410,520,570,610,710,780,910,1000,1100,1100,1100,1747,0,300,376.70833565031893,68.60802300070645,1554.7436339984415,298.9559244419004
1784654197,100,GET,/visualizations,6.800000,0.000000,11,170,290,320,410,500,620,830,830,830,830,178,0,23,154.60367128620868,3.083668001636397,1170.8420619979734,636.0
