Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784654092,100,GET,/visualizations,3.142857,0.000000,290,430,540,640,730,740,760,760,760,760,760,30,0,280,310.208581500774,3.7560060009127483,757.6667789981002,636.0
1784654092,100,,Aggregated,41.428571,0.000000,420,550,620,680,760,820,880,910,960,960,960,435,0,400,434.8254652850928,3.5084659975836985,961.3524519954808,297.7977011494253
1784654093,100,GET,/health,8.750000,0.000000,390,500,570,600,680,720,850,880,880,880,880,87,0,380,383.5591915050681,3.5084659975836985,877.8951299973414,172.0
1784654093,100,POST,/predict,33.250000,0.000000,500,620,710,750,840,910,970,1000,1100,1100,1100,362,0,480,499.505856215671,95.25653699529357,1086.0979950011824,299.5966850828729
1784654093,100,GET,/visualizations,3.375000,0.000000,410,530,640,700,740,790,830,830,830,830,830,36,0,360,364.9090897508561,3.7560060009127483,827.0056940018549,636.0
1784654093,100,,Aggregated,45.375000,0.000000,470,590,680,720,810,880,960,990,1100,1100,1100,485,0,460,468.7164883341127,3.5084659975836985,1086.0979950011824,301.67835051546393
1784654094,100,GET,/health,8.555556,0.000000,430,540,590,610,690,740,850,880,880,880,880,92,0,390,393.76933172768435,3.5084659975836985,877.8951299973414,172.0
1784654094,100,POST,/predict,33.111111,0.000000,550,680,760,800,900,950,1000,1000,1100,1100,1100,414,0,510,528.5265753383641,95.25653699529357,1086.0979950011824,299.43719806763283
1784654094,100,GET,/visualizations,3.000000,0.000000,460,640,700,730,780,820,830,830,830,830,830,41,0,430,405.07307448853857,3.7560060009127483,827.0056940018549,636.0
1784654094,100,,Aggregated,44.666667,0.000000,510,630,720,760,880,930,980,1000,1100,1100,1100,547,0,480,496.60836702570344,3.5084659975836985,1086.0979950011824,303.23034734917735
1784654095,100,GET,/health,8.600000,0.000000,430,540,590,610,690,740,850,880,880,880,880,97,0,380,385.56347004074627,3.5084659975836985,877.8951299973414,172.0
1784654095,100,POST,/predict,33.800000,0.000000,540,670,750,790,890,950,990,1000,1100,1100,1100,469,0,480,509.31146545644685,95.25653699529357,1086.0979950011824,299.2217484008529
1784654095,100,GET,/visualizations,3.400000,0.000000,460,620,670,710,760,790,830,830,830,830,830,50,0,360,372.99399680036004,3.7560060009127483,827.0056940018549,636.0
1784654095,100,,Aggregated,45.800000,0.000000,500,630,710,760,860,920,980,1000,1100,1100,1100,616,0,450,478.76044437182463,3.5084659975836985,1086.0979950011824,306.52435064935065
1784654096,100,GET,/health,8.900000,0.000000,400,540,590,610,680,720,780,850,850,850,850,103,0,380,369.07632282490897,3.5084659975836985,877.8951299973414,172.0
1784654096,100,POST,/predict,37.300000,0.000000,480,640,750,780,890,940,990,1000,1100,1100,1100,506,0,450,488.2147611265695,95.25653699529357,1086.0979950011824,299.1640316205534
1784654096,100,GET,/visualizations,3.600000,0.000000,410,540,650,700,760,790,830,830,830,830,830,58,0,280,329.36445012104554,3.7560060009127483,827.0056940018549,636.0
1784654096,100,,Aggregated,49.800000,0.000000,460,610,710,750,860,920,980,1000,1100,1100,1100,667,0,420,456.0040007316798,3.5084659975836985,1086.0979950011824,308.8170914542729
1784654097,100,GET,/health,8.600000,0.000000,400,540,600,610,690,720,780,850,850,850,850,111,0,390,385.039553152875,3.5084659975836985,877.8951299973414,172.02702702702703
1784654097,100,POST,/predict,40.700000,0.000000,480,630,720,760,880,940,990,1000,1100,1100,1100,551,0,480,500.1062235917557,95.25653699529357,1086.0979950011824,299.2159709618875
1784654097,100,GET,/visualizations,3.900000,0.000000,360,500,630,700,760,790,830,830,830,830,830,59,0,290,333.18865661061926,3.7560060009127483,827.0056940018549,636.0
1784654097,100,,Aggregated,53.200000,0.000000,460,600,700,730,860,910,980,1000,1100,1100,1100,721,0,450,468.7323860458433,3.5084659975836985,1086.0979950011824,307.19417475728153
1784654098,100,GET,/health,8.700000,0.000000,340,440,550,580,680,720,780,850,850,850,850,129,0,380,372.3511706431696,3.5084659975836985,877.8951299973414,172.09302325581396
1784654098,100,POST,/predict,43.100000,0.000000,450,600,710,750,880,940,990,1000,1100,1100,1100,598,0,470,496.39115110045793,95.25653699529357,1086.0979950011824,299.0685618729097
1784654098,100,GET,/visualizations,4.800000,0.000000,350,540,610,640,760,790,830,830,830,830,830,66,0,290,334.6144236972825,3.7560060009127483,827.0056940018549,636.0
1784654098,100,,Aggregated,56.600000,0.000000,420,570,670,720,850,910,980,1000,1100,1100,1100,793,0,440,462.74875325985295,3.5084659975836985,1086.0979950011824,306.45523329129884
1784654099,100,GET,/health,8.300000,0.000000,310,430,540,580,680,720,780,850,850,850,850,139,0,340,352.951778323501,3.5084659975836985,877.8951299973414,172.10791366906474
1784654099,100,POST,/predict,43.700000,0.000000,430,570,690,750,880,940,990,1000,1100,1100,1100,650,0,430,478.33588248011296,95.25653699529357,1086.0979950011824,299.1630769230769
1784654099,100,GET,/visualizations,4.800000,0.000000,250,470,560,630,750,790,820,830,830,830,830,76,0,240,311.9093135397921,3.7560060009127483,827.0056940018549,636.0
1784654099,100,,Aggregated,56.800000,0.000000,400,550,650,710,840,910,980,1000,1100,1100,1100,865,0,400,443.565004194294,3.5084659975836985,1086.0979950011824,308.34104046242777
1784654100,100,GET,/health,9.400000,0.000000,310,440,570,610,680,730,780,850,850,850,850,148,0,330,345.62961020236725,3.5084659975836985,877.8951299973414,172.1418918918919
1784654100,100,POST,/predict,45.100000,0.000000,420,600,710,750,880,940,990,1000,1100,1100,1100,685,0,420,473.4063306949879,95.25653699529357,1086.0979950011824,299.15474452554747
1784654100,100,GET,/visualizations,5.100000,0.000000,230,450,550,610,750,790,820,830,830,830,830,80,0,200,300.42778307524713,3.7560060009127483,827.0056940018549,636.0
1784654100,100,,Aggregated,59.600000,0.000000,400,560,660,720,850,910,980,1000,1100,1100,1100,913,0,400,437.53640907123423,3.5084659975836985,1086.0979950011824,308.0810514786418
1784654101,100,GET,/health,9.200000,0.000000,320,470,610,660,720,750,790,850,850,850,850,157,0,340,355.6982424136312,3.5084659975836985,877.8951299973414,172.15923566878982
1784654101,100,POST,/predict,44.700000,0.000000,470,630,750,790,900,950,1000,1000,1100,1100,1100,732,0,440,486.0052187104884,95.25653699529357,1086.0979950011824,299.15710382513663
1784654101,100,GET,/visualizations,5.300000,0.000000,240,500,610,640,750,790,820,830,830,830,830,83,0,240,309.674175241131,3.7560060009127483,827.0056940018549,636.0
1784654101,100,,Aggregated,59.200000,0.000000,440,610,700,750,880,930,980,1000,1100,1100,1100,972,0,410,449.90061800414765,3.5084659975836985,1086.0979950011824,307.4074074074074
1784654102,100,GET,/health,9.200000,0.000000,260,440,560,580,690,750,790,850,850,850,850,167,0,340,354.3654317720734,3.5084659975836985,877.8951299973414,172.17964071856287
1784654102,100,POST,/predict,44.700000,0.000000,430,610,720,760,890,940,1000,1000,1100,1100,1100,782,0,440,488.8358779323014,95.25653699529357,1086.0979950011824,299.153452685422
1784654102,100,GET,/visualizations,5.600000,0.000000,190,350,550,600,670,790,820,830,830,830,830,88,0,240,314.58015300011704,3.7560060009127483,827.0056940018549,636.0
1784654102,100,,Aggregated,59.500000,0.000000,410,560,670,730,850,920,980,1000,1100,1100,1100,1037,0,410,452.39318911572445,3.5084659975836985,1086.0979950011824,307.29026036644166
1784654103,100,GET,/health,8.000000,0.000000,250,370,480,560,680,730,750,790,790,790,790,178,0,330,343.728563027735,3.5084659975836985,877.8951299973414,172.19662921348313
1784654103,100,POST,/predict,43.500000,0.000000,400,540,650,710,820,890,970,980,1000,1000,1000,828,0,440,482.972315975895,95.25653699529357,1086.0979950011824,299.15942028985506
1784654103,100,GET,/visualizations,5.300000,0.000000,190,350,510,560,660,750,780,820,820,820,820,91,0,250,319.6365250220809,3.7560060009127483,827.0056940018549,636.0
1784654103,100,,Aggregated,56.800000,0.000000,370,510,610,670,780,860,930,980,1000,1000,1000,1097,0,410,446.82924851776414,3.5084659975836985,1086.0979950011824,306.5004557885141
1784654104,100,GET,/health,8.100000,0.000000,220,350,440,510,660,720,750,790,790,790,790,189,0,310,338.572397708607,3.5084659975836985,877.8951299973414,172.1957671957672
1784654104,100,POST,/predict,45.300000,0.000000,380,500,610,660,760,840,890,940,1000,1000,1000,874,0,430,480.55165201493884,95.25653699529357,1086.0979950011824,299.24942791762015
1784654104,100,GET,/visualizations,5.800000,0.000000,170,290,350,500,600,610,670,670,670,670,670,93,0,250,318.3611923011467,3.7560060009127483,827.0056940018549,636.0
1784654104,100,,Aggregated,59.200000,0.000000,350,470,560,620,740,820,880,920,1000,1000,1000,1156,0,410,444.290586429057,3.5084659975836985,1086.0979950011824,305.568339100346
1784654105,100,GET,/health,8.600000,0.000000,260,320,430,470,610,690,740,750,790,790,790,203,0,310,334.32430151194507,3.5084659975836985,877.8951299973414,172.21182266009853
1784654105,100,POST,/predict,46.200000,0.000000,420,530,620,660,760,840,890,940,1000,1000,1000,921,0,440,479.7178350446153,95.25653699529357,1086.0979950011824,299.13680781758956
1784654105,100,GET,/visualizations,5.500000,0.000000,240,350,490,510,600,610,670,670,670,670,670,97,0,270,317.8421633815982,3.7560060009127483,827.0056940018549,636.0
1784654105,100,,Aggregated,60.300000,0.000000,390,490,570,630,740,820,880,920,1000,1000,1000,1221,0,410,442.6852163235303,3.5084659975836985,1086.0979950011824,304.7960687960688
1784654106,100,GET,/health,8.900000,0.000000,260,340,430,470,610,690,740,750,790,790,790,206,0,310,332.34792970840306,3.5084659975836985,877.8951299973414,172.2135922330097
1784654106,100,POST,/predict,46.100000,0.000000,410,520,610,650,760,840,890,940,1000,1000,1000,969,0,430,470.8460346709103,95.25653699529357,1086.0979950011824,299.12899896800826
1784654106,100,GET,/visualizations,5.600000,0.000000,230,320,410,500,600,610,670,670,670,670,670,106,0,240,306.22950230216065,3.7560060009127483,827.0056940018549,636.0
1784654106,100,,Aggregated,60.600000,0.000000,370,470,560,620,740,820,880,920,1000,1000,1000,1281,0,400,434.95223135056335,3.5084659975836985,1086.0979950011824,306.59484777517565
1784654107,100,GET,/health,10.000000,0.000000,210,270,320,360,480,590,750,790,790,790,790,221,0,290,317.29174035717733,3.5084659975836985,877.8951299973414,172.2262443438914
1784654107,100,POST,/predict,45.200000,0.000000,370,430,500,550,690,790,890,940,1000,1000,1000,1016,0,410,461.31975506703054,95.25653699529357,1086.0979950011824,299.1062992125984
1784654107,100,GET,/visualizations,5.100000,0.000000,200,290,320,360,510,600,670,670,670,670,670,112,0,240,296.99260637523497,3.7560060009127483,827.0056940018549,636.0
1784654107,100,,Aggregated,60.300000,0.000000,330,410,460,510,660,760,880,920,1000,1000,1000,1349,0,380,424.0811843447476,3.5084659975836985,1086.0979950011824,306.29058561897705
1784654108,100,GET,/health,10.500000,0.000000,210,270,320,360,480,590,750,790,790,790,790,231,0,270,308.8544340905894,3.5084659975836985,877.8951299973414,172.23376623376623
1784654108,100,POST,/predict,45.200000,0.000000,380,440,500,550,690,790,890,940,1000,1000,1000,1062,0,410,454.49894538051046,95.25653699529357,1086.0979950011824,299.10640301318267
1784654108,100,GET,/visualizations,4.600000,0.000000,240,290,340,410,510,600,670,670,670,670,670,114,0,240,294.6361986229787,3.7560060009127483,827.0056940018549,636.0
1784654108,100,,Aggregated,60.300000,0.000000,340,420,470,520,660,760,880,920,1000,1000,1000,1407,0,380,417.6345280114051,3.5084659975836985,1086.0979950011824,305.5728500355366
1784654109,100,GET,/health,11.300000,0.000000,220,290,320,360,480,590,750,790,790,790,790,239,0,270,307.0534028113619,3.5084659975836985,877.8951299973414,172.2468619246862
1784654109,100,POST,/predict,46.400000,0.000000,380,440,500,540,690,790,890,940,1000,1000,1000,1113,0,400,450.54379075573075,95.25653699529357,1086.0979950011824,299.1069182389937
1784654109,100,GET,/visualizations,5.300000,0.000000,230,290,340,410,510,600,670,670,670,670,670,119,0,230,290.43070417660107,3.7560060009127483,827.0056940018549,636.0
1784654109,100,,Aggregated,63.000000,0.000000,350,430,470,510,660,760,880,920,1000,1000,1000,1471,0,370,414.27753649222194,3.5084659975836985,1086.0979950011824,305.7491502379334
1784654110,100,GET,/health,10.500000,0.000000,220,290,310,350,460,580,750,790,790,790,790,247,0,270,305.23790159482587,3.5084659975836985,877.8951299973414,172.251012145749
1784654110,100,POST,/predict,46.100000,0.000000,370,440,480,530,650,770,880,920,1000,1000,1000,1164,0,400,448.4009803068194,95.25653699529357,1086.0979950011824,299.1151202749141
1784654110,100,GET,/visualizations,4.800000,0.000000,240,310,360,410,510,600,670,670,670,670,670,123,0,240,289.5949769188268,3.7560060009127483,827.0056940018549,636.0
1784654110,100,,Aggregated,61.400000,0.000000,340,420,460,490,630,740,840,890,1000,1000,1000,1534,0,370,412.61583111608525,3.5084659975836985,1086.0979950011824,305.7001303780965
1784654111,100,GET,/health,10.000000,0.000000,210,260,290,310,360,460,560,580,580,580,580,256,0,270,298.9870994137789,3.5084659975836985,877.8951299973414,172.26171875
1784654111,100,POST,/predict,46.100000,0.000000,350,420,450,470,570,650,730,750,790,790,790,1216,0,400,443.08639245985233,95.25653699529357,1086.0979950011824,299.13075657894734
1784654111,100,GET,/visualizations,4.400000,0.000000,230,270,310,330,410,500,510,510,510,510,510,126,0,230,286.143726023886,3.7560060009127483,827.0056940018549,636.0
1784654111,100,,Aggregated,60.500000,0.000000,330,380,430,450,530,620,710,740,790,790,790,1598,0,370,407.62694628292627,3.5084659975836985,1086.0979950011824,305.3679599499374
1784654112,100,GET,/health,9.700000,0.000000,210,260,290,310,360,440,460,510,510,510,510,263,0,270,299.7650544749435,3.5084659975836985,877.8951299973414,172.26235741444867
1784654112,100,POST,/predict,46.700000,0.000000,360,410,440,460,530,590,640,650,690,690,690,1268,0,390,439.2455166231825,95.25653699529357,1086.0979950011824,299.1056782334385
1784654112,100,GET,/visualizations,4.200000,0.000000,220,270,290,310,380,420,510,510,510,510,510,130,0,230,283.61681076925237,3.7560060009127483,827.0056940018549,636.0
1784654112,100,,Aggregated,60.600000,0.000000,330,380,430,440,510,580,630,650,690,690,690,1661,0,370,404.9799577393785,3.5084659975836985,1086.0979950011824,305.3889223359422
1784654113,100,GET,/health,9.900000,0.000000,220,270,290,310,360,430,510,530,530,530,530,272,0,270,300.4262442423169,3.5084659975836985,877.8951299973414,172.26470588235293
1784654113,100,POST,/predict,48.200000,0.000000,360,420,450,470,540,580,640,650,670,670,670,1307,0,400,441.11226175225397,95.25653699529357,1086.0979950011824,299.0994644223412
1784654113,100,GET,/visualizations,4.300000,0.000000,220,270,290,310,380,420,500,500,500,500,500,134,0,240,286.4821463582886,3.7560060009127483,827.0056940018549,636.0
1784654113,100,,Aggregated,62.400000,0.000000,330,390,430,450,510,570,630,640,670,670,670,1713,0,370,406.6773334244693,3.5084659975836985,1086.0979950011824,305.3140688849971
1784654114,100,GET,/health,9.900000,0.000000,220,280,320,340,460,560,690,720,720,720,720,278,0,280,307.0470306327924,3.5084659975836985,877.8951299973414,172.27697841726618
1784654114,100,POST,/predict,48.300000,0.000000,370,430,470,500,630,750,830,870,950,950,950,1345,0,410,450.228755805343,95.25653699529357,1086.0979950011824,299.0185873605948
1784654114,100,GET,/visualizations,4.200000,0.000000,220,270,290,310,380,480,690,690,690,690,690,135,0,240,289.4781646667441,3.7560060009127483,827.0056940018549,636.0
1784654114,100,,Aggregated,62.400000,0.000000,340,410,460,480,590,730,820,860,950,950,950,1758,0,380,415.24249334704893,3.5084659975836985,1086.0979950011824,304.853811149033
1784654115,100,GET,/health,9.700000,0.000000,240,290,350,460,620,660,740,780,780,780,780,289,0,290,314.74901749455887,3.5084659975836985,877.8951299973414,172.280276816609
1784654115,100,POST,/predict,48.300000,0.000000,370,460,540,600,760,840,870,930,970,970,970,1396,0,410,460.1653897895444,95.25653699529357,1086.0979950011824,299.05372492836676
1784654115,100,GET,/visualizations,4.300000,0.000000,260,300,380,450,570,690,770,770,770,770,770,144,0,260,302.909123874997,3.7560060009127483,827.0056940018549,636.0
1784654115,100,,Aggregated,62.300000,0.000000,350,440,500,570,740,820,870,910,970,970,970,1829,0,380,424.8071427228705,3.5084659975836985,1086.0979950011824,305.550574084199
1784654116,100,GET,/health,9.500000,0.000000,270,310,350,410,620,660,740,780,780,780,780,303,0,280,309.96769049809825,3.5084659975836985,877.8951299973414,172.2904290429043
1784654116,100,POST,/predict,47.200000,0.000000,390,470,550,610,760,840,870,930,970,970,970,1445,0,410,457.48154882785394,95.25653699529357,1086.0979950011824,299.0034602076125
1784654116,100,GET,/visualizations,4.100000,0.000000,260,320,420,460,640,740,770,770,770,770,770,150,0,250,298.2161295666204,3.7560060009127483,827.0056940018549,636.0
1784654116,100,,Aggregated,60.800000,0.000000,360,450,510,580,740,820,870,910,970,970,970,1898,0,380,421.34534652906456,3.5084659975836985,1086.0979950011824,305.40779768177026
1784654117,100,GET,/health,8.700000,0.000000,270,330,370,460,630,690,740,780,780,780,780,307,0,270,306.6878154981352,3.5084659975836985,877.8951299973414,172.29967426710098
1784654117,100,POST,/predict,46.800000,0.000000,410,470,560,620,760,840,870,930,970,970,970,1488,0,410,453.7876073415641,95.25653699529357,1086.0979950011824,299.0537634408602
1784654117,100,GET,/visualizations,4.200000,0.000000,260,300,380,420,570,690,770,770,770,770,770,159,0,240,289.04298682380085,3.7560060009127483,827.0056940018549,636.0
1784654117,100,,Aggregated,59.700000,0.000000,370,460,510,580,740,820,870,910,970,970,970,1954,0,380,417.2707031664064,3.5084659975836985,1086.0979950011824,306.5568065506653
1784654118,100,GET,/health,8.800000,0.000000,290,390,490,530,620,660,740,780,780,780,780,319,0,280,312.5415805859625,3.5084659975836985,877.8951299973414,172.29467084639498
1784654118,100,POST,/predict,46.900000,0.000000,420,500,600,650,760,840,870,930,970,970,970,1531,0,410,454.9266944763254,95.25653699529357,1086.0979950011824,299.08033964728935
1784654118,100,GET,/visualizations,4.300000,0.000000,240,300,380,420,570,690,770,770,770,770,770,163,0,240,287.19203874838047,3.7560060009127483,827.0056940018549,636.0
1784654118,100,,Aggregated,60.000000,0.000000,390,480,570,630,740,820,870,910,970,970,970,2013,0,380,418.7808424074322,3.5084659975836985,1086.0979950011824,306.2702434177844
1784654119,100,GET,/health,8.900000,0.000000,310,460,510,540,620,660,740,780,780,780,780,326,0,290,314.5121703955236,3.5084659975836985,877.8951299973414,172.29754601226995
1784654119,100,POST,/predict,46.900000,0.000000,450,570,650,680,770,840,880,930,970,970,970,1573,0,410,458.08184498873743,95.25653699529357,1086.0979950011824,299.0998092816275
1784654119,100,GET,/visualizations,4.100000,0.000000,250,300,390,450,610,690,770,770,770,770,770,167,0,240,288.44205050294926,3.7560060009127483,827.0056940018549,636.0
1784654119,100,,Aggregated,59.900000,0.000000,420,520,610,650,750,820,870,910,970,970,970,2066,0,380,421.71516560997856,3.5084659975836985,1086.0979950011824,306.3238141335915
1784654120,100,GET,/health,8.200000,0.000000,340,480,530,560,640,660,740,780,780,780,780,339,0,290,319.4809555190289,3.5084659975836985,877.8951299973414,172.30383480825958
1784654120,100,POST,/predict,46.600000,0.000000,480,610,670,720,790,850,890,940,970,970,970,1614,0,420,462.29802599582666,95.25653699529357,1086.0979950011824,299.07063197026025
1784654120,100,GET,/visualizations,4.600000,0.000000,280,320,420,460,610,690,770,770,770,770,770,169,0,240,290.5288917396029,3.7560060009127483,827.0056940018549,636.0
1784654120,100,,Aggregated,59.400000,0.000000,460,570,640,670,760,830,870,930,970,970,970,2122,0,390,425.8022811414732,3.5084659975836985,1086.0979950011824,305.6526861451461
1784654121,100,GET,/health,9.000000,0.000000,390,490,540,560,640,660,740,780,780,780,780,349,0,290,321.0787226273435,3.5084659975836985,877.8951299973414,172.31518624641834
1784654121,100,POST,/predict,46.400000,0.000000,550,660,720,740,800,850,890,940,970,970,970,1665,0,430,467.5065110932342,95.25653699529357,1086.0979950011824,299.0204204204204
1784654121,100,GET,/visualizations,4.900000,0.000000,280,360,450,480,610,690,770,770,770,770,770,173,0,240,291.3012186589269,3.7560060009127483,827.0056940018549,636.0
1784654121,100,,Aggregated,60.300000,0.000000,490,610,670,720,770,830,870,930,970,970,970,2187,0,400,430.2011550046504,3.5084659975836985,1086.0979950011824,305.45724737082764
1784654122,100,GET,/health,9.000000,0.000000,410,520,540,570,640,660,740,780,780,780,780,356,0,290,319.27362675825987,3.5084659975836985,877.8951299973414,172.32022471910113
1784654122,100,POST,/predict,45.200000,0.000000,550,670,730,740,800,850,890,940,970,970,970,1714,0,430,466.0952000345558,95.25653699529357,1086.0979950011824,299.0128354725788
1784654122,100,GET,/visualizations,4.900000,0.000000,280,390,460,500,610,690,770,770,770,770,770,177,0,240,289.9563047683194,3.7560060009127483,827.0056940018549,636.0
1784654122,100,,Aggregated,59.100000,0.000000,500,630,680,730,770,830,870,930,970,970,970,2247,0,400,428.9589897326033,3.5084659975836985,1086.0979950011824,305.485536270583
1784654123,100,GET,/health,9.100000,0.000000,380,500,540,570,640,660,740,780,780,780,780,363,0,290,317.4438926719984,3.5084659975836985,877.8951299973414,172.3250688705234
1784654123,100,POST,/predict,44.400000,0.000000,550,650,720,740,790,850,890,940,970,970,970,1758,0,430,465.6923716952223,95.25653699529357,1086.0979950011824,298.9607508532423
1784654123,100,GET,/visualizations,4.600000,0.000000,280,390,460,480,610,690,770,770,770,770,770,184,0,240,287.1181804455615,3.7560060009127483,827.0056940018549,636.0
1784654123,100,,Aggregated,58.100000,0.000000,490,610,670,720,770,830,870,930,970,970,970,2305,0,400,428.09070181436766,3.5084659975836985,1086.0979950011824,305.9223427331887
